Time,Actuator1_Disp,Actuator1_Force,Actuator2_Disp,Actuator2_Force
0.42382813,20.396624,9.4506855,20.523115,10.248385
0.42578125,20.128342,8.5117597,20.266804,9.3389692
0.42773438,19.863865,9.0428247,19.997747,9.4016418
0.4296875,19.588171,9.5024042,19.712179,10.055579
0.43164063,19.298176,8.8661956,19.418219,9.5185728
0.43359375,19.021017,8.2805166,19.120609,8.8348388
0.43554688,18.737022,8.4814901,18.827179,9.1840915
0.4375,18.445698,8.8188734,18.517488,9.4052972
0.43945313,18.147184,8.163166,18.211285,9.0099382
0.44140625,17.844551,7.6039919,17.900578,8.6727924
0.44335938,17.533747,8.094778,17.585962,8.5427579
0.4453125,17.210716,8.3010225,17.281233,8.5942745
0.44726563,16.894354,7.5486259,16.948967,8.4720754
0.44921875,16.575325,7.168889,16.607571,8.0353803
0.45117188,16.239294,7.6658568,16.291107,8.0061054
0.453125,15.916324,7.6972823,15.949434,8.1923599
0.45507813,15.579931,6.7985124,15.592313,7.8957405
0.45703125,15.219357,6.6843028,15.26002,7.4175686
0.45898438,14.884367,7.5720343,14.927379,7.1488752
0.4609375,14.528348,6.8375496,14.564717,7.4378824
0.46289063,14.166934,5.7294158,14.203298,7.5953769
0.46484375,13.824014,6.4040598,13.853358,6.8346352
0.46679688,13.453959,6.9350714,13.48796,6.5554451
0.46875,13.088524,6.1128459,13.117487,6.8112616
0.47070313,12.735648,5.0906167,12.738294,6.4889588
0.47265625,12.351574,5.4342637,12.372049,6.1222653
0.47460938,11.970258,6.167027,12.001938,6.1882419
0.4765625,11.610364,5.3294076,11.628719,6.0205063
0.47851563,11.227,4.4913487,11.247849,5.5689916
0.48046875,10.849616,5.0997929,10.871412,5.5061907
0.48242188,10.468954,5.0037941,10.500664,5.5391459
0.484375,10.06531,3.9258866,10.10132,5.1260705
0.48632813,9.6838941,4.0082259,9.717493,4.5318803
0.48828125,9.2972459,4.4668393,9.313857,4.5249023
0.49023438,8.9054431,3.5492522,8.9034462,4.5626926
0.4921875,8.5147943,2.7850441,8.5075368,4.3475585
0.49414063,8.1173868,3.2977778,8.1037416,4.0025534
0.49609375,7.7087092,3.4613382,7.6888933,3.4975628
0.49804688,7.3035712,2.5180683,7.2998127,3.3231618
0.5,6.9120459,1.7077134,6.9049038,3.3429482
0.50195313,6.4995813,1.8694782,6.4696264,2.9487252
0.50390625,6.0923495,2.2550625,6.0475602,2.4710757
0.50585938,5.6819801,1.7575417,5.6183581,2.4736964
0.5078125,5.2775974,0.45129728,5.2070751,2.1208462
0.50976563,4.873651,0.23045591,4.7950429,1.4849355
0.51171875,4.4515438,1.2983145,4.3984484,1.1825072
0.51367188,4.0249996,0.87738752,3.9766564,1.1539715
0.515625,3.6043114,-0.75297797,3.5065136,0.94862628
0.51757813,3.2071311,-0.57139218,3.0881149,0.30005327
0.51953125,2.7889552,0.5663175,2.6749374,-0.13771093
0.52148438,2.3602013,0.059637964,2.2466447,0.21414004
0.5234375,1.9433152,-0.97606277,1.8016736,0.2245068
0.52539063,1.5125566,-0.34513998,1.3681652,-0.21422669
0.52734375,1.0838507,0.39159638,0.92964458,-0.37530866
0.52929688,0.66740423,-0.20598571,0.464652,-0.12676038
0.53125,0.24434525,-1.0410503,0.043105617,0.17789026
0.53320313,-0.1810772,-0.92039561,-0.37259209,-0.47358286
0.53515625,-0.60806227,-0.72742367,-0.81198633,-0.65022242
0.53710938,-1.0281354,-1.7860401,-1.2641322,-0.64204282
0.5390625,-1.4533209,-2.4208204,-1.6934328,-1.079369
0.54101563,-1.8747507,-2.0696041,-2.1100673,-1.3432666
0.54296875,-2.3051869,-2.1794819,-2.5528423,-1.8266177
0.54492188,-2.7400848,-3.1749386,-3.0010471,-2.5611336
0.546875,-3.1516022,-3.8646628,-3.4591069,-2.6733186
0.54882813,-3.5883629,-3.7151522,-3.9000675,-2.1874666
0.55078125,-4.0115957,-3.7047557,-4.3147797,-3.1275861
0.55273438,-4.4343385,-4.416367,-4.7445554,-4.0365252
0.5546875,-4.8581228,-5.0431385,-5.1851697,-3.9753408
0.55664063,-5.2597332,-4.8607597,-5.6158247,-3.949613
0.55859375,-5.7023453,-4.9737672,-6.0549764,-4.1142859
0.56054688,-6.1459283,-5.5127468,-6.4837503,-4.9526224
0.5625,-6.5588989,-5.8803458,-6.9061031,-5.5000491
0.56445313,-6.9753136,-5.9594941,-7.3736958,-5.290452
0.56640625,-7.4152617,-6.1071023,-7.8352351,-5.3971109
0.56835938,-7.8529744,-6.7012653,-8.26054,-6.1239504
0.5703125,-8.2599916,-6.9477424,-8.6729602,-6.1784372
0.57226563,-8.6823482,-6.9508538,-9.0984926,-6.2611937
0.57421875,-9.1138696,-7.2459516,-9.5267486,-6.7917418
0.57617188,-9.5274972,-7.6750259,-9.9589948,-6.9853882
0.578125,-9.9583311,-7.9149766,-10.407761,-7.1316714
0.58007813,-10.392008,-8.0261449,-10.834411,-7.2221856
0.58203125,-10.811365,-7.9979,-11.259542,-7.5007281
0.58398438,-11.246904,-8.1430187,-11.702988,-7.6711077
0.5859375,-11.667279,-8.8430872,-12.152933,-8.2028369
0.58789063,-12.083756,-9.1215019,-12.578915,-8.3553848
0.58984375,-12.519794,-8.9881782,-12.997938,-8.0991735
0.59179688,-12.937812,-8.7850637,-13.430136,-8.5206241
0.59375,-13.366895,-9.2025108,-13.842289,-8.9494924
0.59570313,-13.794401,-10.163858,-14.27253,-9.1452093
0.59765625,-14.208786,-9.9570159,-14.731329,-9.1168394
0.59960938,-14.637947,-9.3822059,-15.14539,-9.2752418
0.6015625,-15.064417,-9.9594297,-15.553865,-9.3961076
0.60351563,-15.50695,-10.717994,-15.964227,-9.7169399
0.60546875,-15.928552,-10.63564,-16.368082,-10.084568
0.60742188,-16.339159,-10.308089,-16.808916,-10.079272
0.609375,-16.768019,-10.57338,-17.237017,-10.322028
0.61132813,-17.191584,-11.21383,-17.650175,-10.473333
0.61328125,-17.636164,-11.264569,-18.068403,-10.484034
0.61523438,-18.056902,-11.114473,-18.492981,-10.889133
0.6171875,-18.471045,-11.361125,-18.899168,-11.008264
0.61914063,-18.898741,-11.619168,-19.306597,-11.058418
0.62109375,-19.309351,-11.812999,-19.744596,-11.440886
0.62304688,-19.730667,-12.106168,-20.17499,-11.427464
0.625,-20.158329,-12.054425,-20.591669,-11.453109
0.62695313,-20.572477,-12.158596,-20.99457,-11.817831
0.62890625,-21.005651,-12.644235,-21.415943,-12.110069
0.63085938,-21.432581,-12.550603,-21.846483,-12.082678
0.6328125,-21.852156,-12.652085,-22.263536,-11.911871
0.63476563,-22.286751,-13.000607,-22.670341,-12.343887
0.63671875,-22.692715,-12.962292,-23.064081,-13.092347
0.63867188,-23.120525,-13.157335,-23.484236,-12.529194
0.640625,-23.555565,-13.552779,-23.893665,-12.195442
0.64257813,-23.971439,-13.515275,-24.281567,-13.294634
0.64453125,-24.399607,-13.423435,-24.682863,-13.757652
0.64648438,-24.824671,-13.576571,-25.080339,-13.099442
0.6484375,-25.234013,-13.941371,-25.493471,-12.735854
0.65039063,-25.645008,-14.1549,-25.902784,-13.605949
0.65234375,-26.070915,-13.938954,-26.305084,-14.157911
0.65429688,-26.481844,-14.378887,-26.713594,-13.748476
0.65625,-26.895411,-14.778846,-27.095535,-13.595016
0.65820313,-27.302923,-14.287652,-27.484776,-14.136678
0.66015625,-27.707491,-14.222604,-27.879765,-14.527042
0.66210938,-28.120028,-14.920341,-28.254505,-14.128065
0.6640625,-28.520142,-15.301229,-28.639069,-14.156008
0.66601563,-28.922697,-14.849401,-29.013098,-15.018337
0.66796875,-29.319435,-14.720929,-29.370758,-15.163939
0.66992188,-29.709505,-15.361094,-29.765251,-14.259941
0.671875,-30.100733,-15.839238,-30.157509,-14.511475
0.67382813,-30.486746,-15.391735,-30.525715,-15.888988
0.67578125,-30.877592,-15.042438,-30.888168,-15.696306
0.67773438,-31.26862,-15.935317,-31.253569,-14.725392
0.6796875,-31.643555,-16.472115,-31.626879,-15.160142
0.68164063,-32.014328,-15.823218,-31.975725,-16.067953
0.68359375,-32.38232,-15.278046,-32.330471,-15.972583
0.68554688,-32.75975,-16.260157,-32.696552,-15.125897
0.6875,-33.117508,-17.04882,-33.044216,-15.455068
0.68945313,-33.460102,-16.224461,-33.367222,-16.641842
0.69140625,-33.820278,-16.076254,-33.716084,-16.072607
0.69335938,-34.169781,-16.801201,-34.048729,-15.456133
0.6953125,-34.49538,-16.877949,-34.350471,-16.275675
0.69726563,-34.82093,-16.466095,-34.691444,-16.594023
0.69921875,-35.155056,-16.634319,-34.99432,-16.244795
