trial_id,condition,noise_seed,offset_id,start_radius,start_angle_rad,start_x,start_y,status,success,transition_time,first_entry_time,relapse,control_cost_l2,control_effort_l1,endpoint_x,endpoint_y,endpoint_distance_to_c2,endpoint_nearest_cluster,min_distance_to_c2,path_length,steps_completed
O12-N04-minimal_control,minimal_control,4,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,15.16,15.4,False,0.40000000000000324,2.0000000000000013,13.307251976297714,25.826491818974688,0.2593393327743587,C2,0.25494215736631587,9.877432517572208,1250
O12-N04-capture_hook_lock_off,capture_hook_lock_off,4,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,3.6474334439681804,2.382884116166531,13.307251979685514,25.826491818338038,0.25933933068239745,C2,0.020116769946210495,6.614714968367711,1250
O12-N04-capture_hook_lock_on,capture_hook_lock_on,4,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,4.350627426010669,6.400831921382747,13.406821095921075,25.896068548972572,0.1395852953502491,C2,0.0110438884455631,6.561493308252972,1250
O12-N05-free_field,free_field,5,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,TIMEOUT,False,,,False,0.0,0.0,11.060991134688033,24.808269373420337,2.7145876540274627,C0,2.7145876540274627,8.74766275331555,1250
O12-N05-minimal_control,minimal_control,5,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,14.88,15.1,False,0.40000000000000324,2.0000000000000013,13.30555428855883,25.822809776192706,0.26306940169989745,C2,0.2563681996840918,9.730544598542188,1250
O12-N05-capture_hook_lock_off,capture_hook_lock_off,5,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.56,1.58,False,3.5918331554484517,2.350270507216901,13.305554290471703,25.822809775792386,0.263069400555647,C2,0.02437738559891302,6.549359401162904,1250
O12-N05-capture_hook_lock_on,capture_hook_lock_on,5,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.56,1.58,False,4.301748809385756,6.386763544569898,13.405196092675926,25.890902575725335,0.14453383281182997,C2,0.013399656444605343,6.502324932683172,1250
O12-N06-free_field,free_field,6,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,TIMEOUT,False,,,False,0.0,0.0,10.42969972066613,24.938365001993926,3.2486632134262536,C0,3.2486632134262536,8.267381216559887,1250
O12-N06-minimal_control,minimal_control,6,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,15.08,15.32,False,0.40000000000000324,2.0000000000000013,13.30593909705902,25.827781822626644,0.25945854132802965,C2,0.24830547495179806,9.822052576403548,1250
O12-N06-capture_hook_lock_off,capture_hook_lock_off,6,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,3.6432694409986732,2.3814258132647463,13.305939099633957,25.82778182196837,0.25945853983905415,C2,0.025025964451331182,6.561585451621104,1250
O12-N06-capture_hook_lock_on,capture_hook_lock_on,6,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,4.3414915513728145,6.388066365908607,13.401646455787773,25.89330513004789,0.14511104345708628,C2,0.016857158187473225,6.509383691634129,1250
O12-N07-free_field,free_field,7,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,TIMEOUT,False,,,False,0.0,0.0,8.627679208107761,25.891866087861832,4.8735205798334045,C0,3.9355339059327368,6.479704243365546,1250
O12-N07-minimal_control,minimal_control,7,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,15.16,15.38,False,0.40000000000000324,2.0000000000000013,13.299310218695862,25.81289080435164,0.2743833803569005,C2,0.2608932046129509,9.844612303026882,1250
O12-N07-capture_hook_lock_off,capture_hook_lock_off,7,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,3.644897286158177,2.381960927452611,13.299310222537448,25.812890803871163,0.27438337787473244,C2,0.02843298812723511,6.630551637713356,1250
O12-N07-capture_hook_lock_on,capture_hook_lock_on,7,12,0.4,2.356194490192345,10.717157287525382,28.78284271247462,SUCCESS,True,1.58,1.6,False,4.350444628229349,6.406239369474991,13.399774995295976,25.884091540385686,0.15323127154104224,C2,0.01546123143754225,6.580294601417355,1250
O13-N00-free_field,free_field,0,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.66,13.82,False,0.0,0.0,13.306652908274653,25.82015491657113,0.2640593719453763,C2,0.25589542763465145,8.140750539980067,1250
O13-N00-minimal_control,minimal_control,0,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.32,8.620000000000001,False,0.40000000000000324,2.0000000000000013,13.306652908363402,25.82015491651435,0.2640593719190649,C2,0.2525425891411831,7.278240394977714,1250
O13-N00-capture_hook_lock_off,capture_hook_lock_off,0,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.0698197273538392,1.9827990287470145,13.30665290836331,25.82015491651426,0.2640593719191955,C2,0.012873411223486378,6.300798835246762,1250
O13-N00-capture_hook_lock_on,capture_hook_lock_on,0,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7853684575640862,6.060634924814015,13.407036111594554,25.889799654500987,0.14417489620444382,C2,0.013203168547730237,6.255333203449968,1250
O13-N01-free_field,free_field,1,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.6,13.82,False,0.0,0.0,13.2918317143749,25.82320406541406,0.27311323224298145,C2,0.25530561052662815,8.161509218134558,1250
O13-N01-minimal_control,minimal_control,1,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,9.14,9.42,False,0.40000000000000324,2.0000000000000013,13.291831714491956,25.82320406536563,0.2731132321851125,C2,0.2553055876952408,7.3971858173464025,1250
O13-N01-capture_hook_lock_off,capture_hook_lock_off,1,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.045266354664157,1.9755615644442932,13.291831714491892,25.823204065365513,0.27311323218523714,C2,0.010926756799124148,6.270481425795203,1250
O13-N01-capture_hook_lock_on,capture_hook_lock_on,1,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7704738170747105,6.07521750012757,13.397516483006644,25.891731424167485,0.1490803668097463,C2,0.01208237486514379,6.213420034828699,1250
O13-N02-free_field,free_field,2,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.6,13.86,False,0.0,0.0,13.303071858565671,25.825677913920483,0.2629997767753683,C2,0.252144858878956,8.095254268696625,1250
O13-N02-minimal_control,minimal_control,2,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.540000000000001,8.8,False,0.40000000000000324,2.0000000000000013,13.303071858690839,25.825677913873367,0.26299977671287544,C2,0.2521448570655061,7.3056933286471555,1250
O13-N02-capture_hook_lock_off,capture_hook_lock_off,2,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.0822016182447824,1.985985426735865,13.303071858690837,25.825677913873275,0.26299977671293795,C2,0.019476668931171694,6.274736531776054,1250
O13-N02-capture_hook_lock_on,capture_hook_lock_on,2,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7981205717532447,6.067409109859812,13.403532875266459,25.89523674126062,0.14241224152456344,C2,0.017158028541899475,6.22382761810645,1250
O13-N03-free_field,free_field,3,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.780000000000001,14.040000000000001,False,0.0,0.0,13.30465030532687,25.825828661488785,0.26171961785023545,C2,0.25312942683774825,8.10630991573051,1250
O13-N03-minimal_control,minimal_control,3,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.2,8.540000000000001,False,0.40000000000000324,2.0000000000000013,13.30465030545055,25.82582866141612,0.26171961780627606,C2,0.2531294265880988,7.2240335671163916,1250
O13-N03-capture_hook_lock_off,capture_hook_lock_off,3,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.06770771997995,1.9822295477003837,13.304650305450465,25.825828661416015,0.2617196178064106,C2,0.010555176828379977,6.287388010183539,1250
O13-N03-capture_hook_lock_on,capture_hook_lock_on,3,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7834657190256813,6.057899162707164,13.40222257984367,25.892753018796395,0.14512869760910133,C2,0.016026760104550643,6.2400475657140095,1250
O13-N04-free_field,free_field,4,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.68,13.88,False,0.0,0.0,13.303202875853044,25.82229762098461,0.2651551311595565,C2,0.25434959347233466,8.116034371613909,1250
O13-N04-minimal_control,minimal_control,4,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.46,8.76,False,0.40000000000000324,2.0000000000000013,13.303202876006887,25.822297620922527,0.26515513108698213,C2,0.2543495345492016,7.316875589480786,1250
O13-N04-capture_hook_lock_off,capture_hook_lock_off,4,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.0672984707342446,1.9819764800186774,13.303202876006855,25.82229762092243,0.2651551310870702,C2,0.011543303097025089,6.272815049236932,1250
O13-N04-capture_hook_lock_on,capture_hook_lock_on,4,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7781805217296287,6.04565326672192,13.402319212178126,25.89128190231939,0.14615457937674406,C2,0.012916504951818642,6.225969080061442,1250
O13-N05-free_field,free_field,5,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.620000000000001,13.86,False,0.0,0.0,13.305922184806713,25.828093262162962,0.2592645846697379,C2,0.25247089283411484,8.213807332374381,1250
O13-N05-minimal_control,minimal_control,5,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.94,9.26,False,0.40000000000000324,2.0000000000000013,13.305922184872918,25.828093262108286,0.2592645846564323,C2,0.2524249925488133,7.428720105620582,1250
O13-N05-capture_hook_lock_off,capture_hook_lock_off,5,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.0433173315967776,1.9750702925744028,13.305922184872786,25.828093262108183,0.259264584656599,C2,0.009038953408103312,6.33915514689805,1250
O13-N05-capture_hook_lock_on,capture_hook_lock_on,5,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7519895981138647,6.028401279653343,13.405810951089395,25.896172598263437,0.14018454367743283,C2,0.01209496327162605,6.293058985001659,1250
O13-N06-free_field,free_field,6,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.86,14.06,False,0.0,0.0,13.30694124998356,25.824162609224835,0.2611330483729099,C2,0.25212501186964525,8.186763649308695,1250
O13-N06-minimal_control,minimal_control,6,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,9.42,9.74,False,0.40000000000000324,2.0000000000000013,13.306941250077209,25.82416260914177,0.26113304835960727,C2,0.2521225056516512,7.409640533133252,1250
O13-N06-capture_hook_lock_off,capture_hook_lock_off,6,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.32,1.34,False,3.132443742642158,2.01716358935542,13.30694125007704,25.824162609141666,0.26113304835980145,C2,0.015181942336190265,6.278259960524893,1250
O13-N06-capture_hook_lock_on,capture_hook_lock_on,6,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.32,1.34,False,3.8383695396118793,6.06931770214615,13.406144256598868,25.891551006812673,0.1434227481703098,C2,0.013235736094268064,6.232713696421994,1250
O13-N07-free_field,free_field,7,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,13.58,13.8,False,0.0,0.0,13.294620104832735,25.82555117511992,0.26946853961261963,C2,0.2497965077434604,8.183712698249664,1250
O13-N07-minimal_control,minimal_control,7,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,8.86,9.22,False,0.40000000000000324,2.0000000000000013,13.294620104924237,25.82555117507122,0.2694685395744078,C2,0.244971194538324,7.3854831374544085,1250
O13-N07-capture_hook_lock_off,capture_hook_lock_off,7,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.057786419349764,1.9791043639150203,13.294620104924167,25.82555117507111,0.26946853957453193,C2,0.019378969379335562,6.30235813373776,1250
O13-N07-capture_hook_lock_on,capture_hook_lock_on,7,13,0.4,3.141592653589793,10.6,28.5,SUCCESS,True,1.3,1.32,False,3.7704199147832593,6.047707935975615,13.394906396510054,25.89342832642278,0.14967360189275805,C2,0.016015750805328775,6.262823647888447,1250
O14-N00-free_field,free_field,0,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.56,2.64,False,0.0,0.0,13.298423869509367,25.82423391428805,0.2674446732879097,C2,0.2325071435246486,5.686547553916294,1250
O14-N00-minimal_control,minimal_control,0,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.02,2.06,False,0.40000000000000324,2.0000000000000013,13.298423869509518,25.8242339142882,0.2674446732876979,C2,0.18488378820292914,5.765741133224125,1250
O14-N00-capture_hook_lock_off,capture_hook_lock_off,0,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,2.703809351988921,1.7104553665096909,13.298423869509367,25.82423391428805,0.2674446732879097,C2,0.028818951742569505,5.9856956762637346,1250
O14-N00-capture_hook_lock_on,capture_hook_lock_on,0,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,3.4153909288300905,5.80080468030941,13.399400702690986,25.89427073700845,0.14594141177816328,C2,0.023937491698253335,5.944928676505339,1250
O14-N01-free_field,free_field,1,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.5,2.56,False,0.0,0.0,13.301589879832932,25.82400410934555,0.2652190213992258,C2,0.22208164278575243,5.728760979361757,1250
O14-N01-minimal_control,minimal_control,1,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.0,2.04,False,0.40000000000000324,2.0000000000000013,13.30158987983306,25.82400410934565,0.2652190213990641,C2,0.15902720252879002,5.813064956344354,1250
O14-N01-capture_hook_lock_off,capture_hook_lock_off,1,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,2.6085728877010363,1.6666913061384558,13.301589879832932,25.82400410934555,0.2652190213992258,C2,0.02345804879404211,6.017670202517997,1250
O14-N01-capture_hook_lock_on,capture_hook_lock_on,1,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,3.3161916252389267,5.735543539222758,13.403532274802988,25.89508700576389,0.14252283453633718,C2,0.022264912425292164,5.9740356989211,1250
O14-N02-free_field,free_field,2,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.42,2.48,False,0.0,0.0,13.299372283976135,25.82200486790827,0.26820467461493885,C2,0.2160494899849107,5.648335288126154,1250
O14-N02-minimal_control,minimal_control,2,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.96,2.0,False,0.40000000000000324,2.0000000000000013,13.299372283976163,25.822004867908372,0.2682046746148492,C2,0.1737711337968088,5.749106925422246,1250
O14-N02-capture_hook_lock_off,capture_hook_lock_off,2,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.08,1.1,False,2.6379896059071766,1.6750113990918527,13.299372283976112,25.822004867908273,0.2682046746149538,C2,0.026098358556210566,5.984974012135239,1250
O14-N02-capture_hook_lock_on,capture_hook_lock_on,2,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.08,1.1,False,3.3571381970594465,5.785893434966612,13.403620268884971,25.89321160596664,0.1438499693084052,C2,0.022166170621283527,5.938801134714025,1250
O14-N03-free_field,free_field,3,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.62,2.68,False,0.0,0.0,13.306923458448917,25.828530004582774,0.25822569629243036,C2,0.23434024735819012,5.765736350856986,1250
O14-N03-minimal_control,minimal_control,3,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.04,2.08,False,0.40000000000000324,2.0000000000000013,13.306923458448987,25.828530004582905,0.25822569629229125,C2,0.19370357368796776,5.800880705026997,1250
O14-N03-capture_hook_lock_off,capture_hook_lock_off,3,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,2.6014812007052566,1.6646090569220269,13.306923458448903,25.828530004582802,0.2582256962924221,C2,0.03290733957280745,6.008302806695755,1250
O14-N03-capture_hook_lock_on,capture_hook_lock_on,3,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,3.3244170877565153,5.780636105132505,13.406231715784212,25.89601329224379,0.14002045034475555,C2,0.027049112356197693,5.966051998811019,1250
O14-N04-free_field,free_field,4,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.58,2.66,False,0.0,0.0,13.30400576392369,25.823608107978856,0.2636813230889419,C2,0.23546424157675802,5.670882495250102,1250
O14-N04-minimal_control,minimal_control,4,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.02,2.06,False,0.40000000000000324,2.0000000000000013,13.304005763923735,25.82360810797896,0.26368132308883996,C2,0.1807817826512759,5.756275607566154,1250
O14-N04-capture_hook_lock_off,capture_hook_lock_off,4,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,2.696994390623411,1.7083380563541073,13.304005763923668,25.823608107978824,0.2636813230889804,C2,0.033485185003107605,5.959261843160595,1250
O14-N04-capture_hook_lock_on,capture_hook_lock_on,4,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,3.4110651830698466,5.803963658742394,13.403608651390044,25.892118585392492,0.14467097740930313,C2,0.03035704072899685,5.9113164562846645,1250
O14-N05-free_field,free_field,5,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.6,2.68,False,0.0,0.0,13.301734072018899,25.824570530957608,0.2647354846005776,C2,0.23655197970841566,5.753588874586808,1250
O14-N05-minimal_control,minimal_control,5,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.02,2.08,False,0.40000000000000324,2.0000000000000013,13.301734072018984,25.82457053095767,0.2647354846004737,C2,0.1870915130545279,5.800659089685624,1250
O14-N05-capture_hook_lock_off,capture_hook_lock_off,5,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,2.6991376880918487,1.708967869751053,13.301734072018922,25.824570530957608,0.2647354846005603,C2,0.021862388820772623,5.996148975788589,1250
O14-N05-capture_hook_lock_on,capture_hook_lock_on,5,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,3.4145139472678356,5.807407279277514,13.401000613505373,25.8922567820836,0.14631978517375432,C2,0.02039995041061257,5.954135095106967,1250
O14-N06-free_field,free_field,6,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.66,2.74,False,0.0,0.0,13.304282663201285,25.8211165733555,0.26515006364634347,C2,0.24286731565171052,5.736415709192505,1250
O14-N06-minimal_control,minimal_control,6,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.04,2.1,False,0.40000000000000324,2.0000000000000013,13.304282663201345,25.82111657335558,0.26515006364624377,C2,0.1994625067871689,5.7765905720625454,1250
O14-N06-capture_hook_lock_off,capture_hook_lock_off,6,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,2.609359056665386,1.6667802321242924,13.304282663201285,25.8211165733555,0.26515006364634347,C2,0.04042318361391534,5.96714670986135,1250
O14-N06-capture_hook_lock_on,capture_hook_lock_on,6,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.1,False,3.332785063672089,5.787739714236135,13.404325467277662,25.890938990776785,0.14507901276347265,C2,0.033252250420054114,5.931957779079082,1250
O14-N07-free_field,free_field,7,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.56,2.64,False,0.0,0.0,13.300723733301735,25.813971036107834,0.2726129231639447,C2,0.23307743431152284,5.688216053871884,1250
O14-N07-minimal_control,minimal_control,7,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,2.02,2.06,False,0.40000000000000324,2.0000000000000013,13.300723733301817,25.813971036107954,0.27261292316380253,C2,0.17596594839528895,5.758071699331313,1250
O14-N07-capture_hook_lock_off,capture_hook_lock_off,7,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,2.6995031004592573,1.708980634590899,13.300723733301735,25.813971036107834,0.2726129231639447,C2,0.023623262884861756,5.968466590937166,1250
O14-N07-capture_hook_lock_on,capture_hook_lock_on,7,14,0.4,3.9269908169872414,10.717157287525382,28.21715728752538,SUCCESS,True,1.1,1.12,False,3.402238822679958,5.773247819297658,13.402292253577023,25.884392321224453,0.15136690227036645,C2,0.021946043141944503,5.927348713522037,1250
O15-N00-free_field,free_field,0,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.82,1.86,False,0.0,0.0,13.302264829346864,25.82530157236316,0.2638536305075397,C2,0.04292216319041706,5.632191567524834,1250
O15-N00-minimal_control,minimal_control,0,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.58,1.62,False,0.40000000000000324,2.0000000000000013,13.302264829346958,25.825301572363244,0.2638536305074127,C2,0.0055086617150067,5.727595316916125,1250
O15-N00-capture_hook_lock_off,capture_hook_lock_off,0,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.9400000000000001,0.96,False,2.374132539913227,1.4844442152393023,13.302264829346864,25.82530157236316,0.2638536305075397,C2,0.02144281866711042,5.801322189565751,1250
O15-N00-capture_hook_lock_on,capture_hook_lock_on,0,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.9400000000000001,0.96,False,3.1021531662942206,5.625612025400313,13.402643882683673,25.8929694623116,0.14468500121566896,C2,0.02172353815441507,5.750192650311204,1250
O15-N01-free_field,free_field,1,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.82,1.86,False,0.0,0.0,13.294265277171077,25.81694653101663,0.2753821865777446,C2,0.033359365191806586,5.59525101121558,1250
O15-N01-minimal_control,minimal_control,1,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.6,1.6400000000000001,False,0.40000000000000324,2.0000000000000013,13.294265277171126,25.816946531016715,0.2753821865776508,C2,0.0058495497283141415,5.678925483362199,1250
O15-N01-capture_hook_lock_off,capture_hook_lock_off,1,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.96,False,2.373232601560501,1.4841740248411384,13.294265277171059,25.816946531016622,0.2753821865777626,C2,0.014398628409004677,5.743983601145602,1250
O15-N01-capture_hook_lock_on,capture_hook_lock_on,1,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.96,False,3.107084531386905,5.640708724533563,13.396754227025852,25.886898152186625,0.15313953642292785,C2,0.013806313993434577,5.705954370521474,1250
O15-N02-free_field,free_field,2,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.82,1.8800000000000001,False,0.0,0.0,13.304202321135497,25.825612568737803,0.26219783986706396,C2,0.03598840223293584,5.623739231878614,1250
O15-N02-minimal_control,minimal_control,2,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.58,1.62,False,0.40000000000000324,2.0000000000000013,13.304202321135579,25.825612568737892,0.2621978398669439,C2,0.002380580379768905,5.726079265818906,1250
O15-N02-capture_hook_lock_off,capture_hook_lock_off,2,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.98,False,2.466626561472335,1.527488146057813,13.304202321135497,25.825612568737803,0.26219783986706396,C2,0.005701566255852863,5.789963322587238,1250
O15-N02-capture_hook_lock_on,capture_hook_lock_on,2,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.98,False,3.1812855489576894,5.633140870931765,13.405718389330056,25.89458986973951,0.14142247937316244,C2,0.0020431713590941805,5.741557647940864,1250
O15-N03-free_field,free_field,3,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.82,1.86,False,0.0,0.0,13.294136226736683,25.830792260888696,0.26647917764315016,C2,0.0381867325190576,5.536671781762577,1250
O15-N03-minimal_control,minimal_control,3,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.58,1.62,False,0.40000000000000324,2.0000000000000013,13.294136226736734,25.830792260888778,0.26647917764305845,C2,0.006626437528656202,5.634795667453485,1250
O15-N03-capture_hook_lock_off,capture_hook_lock_off,3,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.96,False,2.3788639228569273,1.4859285793705619,13.294136226736672,25.83079226088866,0.2664791776431809,C2,0.01301602199438837,5.694657223013823,1250
O15-N03-capture_hook_lock_on,capture_hook_lock_on,3,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.96,False,3.100569314248959,5.609598502460644,13.396350928561077,25.898076636699262,0.145366784365223,C2,0.015637325554491783,5.649767139590207,1250
O15-N04-free_field,free_field,4,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.8,1.84,False,0.0,0.0,13.308238509784344,25.826022604855435,0.2589220020604994,C2,0.0414156992122704,5.606230620826832,1250
O15-N04-minimal_control,minimal_control,4,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.58,1.62,False,0.40000000000000324,2.0000000000000013,13.30823850978443,25.826022604855545,0.25892200206036226,C2,0.00814258757693262,5.693717852862177,1250
O15-N04-capture_hook_lock_off,capture_hook_lock_off,4,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.9400000000000001,0.96,False,2.389615842294292,1.488910916294917,13.308238509784344,25.826022604855435,0.2589220020604994,C2,0.010821105426578473,5.769711824534061,1250
O15-N04-capture_hook_lock_on,capture_hook_lock_on,4,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.9400000000000001,0.96,False,3.1085006004038176,5.6049412332438795,13.407192762373446,25.89447470137844,0.14053032414764186,C2,0.016749897150061536,5.725467403469034,1250
O15-N05-free_field,free_field,5,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.82,1.86,False,0.0,0.0,13.297489071605938,25.815833417213955,0.2737298053448218,C2,0.04481683165243774,5.59972689693791,1250
O15-N05-minimal_control,minimal_control,5,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.58,1.62,False,0.40000000000000324,2.0000000000000013,13.297489071606012,25.81583341721403,0.2737298053447164,C2,0.005510517159094151,5.702846133721925,1250
O15-N05-capture_hook_lock_off,capture_hook_lock_off,5,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.98,False,2.4686550515584416,1.5278603634570695,13.297489071605911,25.815833417213966,0.2737298053448343,C2,0.008790577302396633,5.780062629850129,1250
O15-N05-capture_hook_lock_on,capture_hook_lock_on,5,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,0.96,0.98,False,3.1890052562049744,5.652190985571652,13.398997448709405,25.886491538026608,0.1519397456453521,C2,0.010756930208864195,5.740380481078036,1250
O15-N06-free_field,free_field,6,15,0.4,4.71238898038469,11.0,28.1,SUCCESS,True,1.78,1.84,False,0.0,0.0,13.301938923909717,25.8172152744526,0.2695152050543333,C2,0.03818852390638551,5.596447526130058,1250
